#UseFlags# Scripts
2to3 Python
sndfile-info LibSndfile
sndfile-play LibSndfile
sndfile-regtest LibSndfile
sndfile-resample LibSamplerate
snice Procps
sntp NTP
socklist Procinfo
soelim Groff
soffice OpenOffice
solid-bluetooth KDE-Base-Workspace
solid-hardware KDE-Base-Runtime
solid-network KDE-Base-Workspace
solid-powermanagement KDE-Base-Workspace
sopranocmd Soprano
sopranod Soprano
sort CoreUtils
sound-juicer Sound-Juicer
spctoppm Netpbm
speaker-test ALSA-Utils
speexdec Speex
speexenc Speex
spell Ispell
splain Perl
split CoreUtils
split2po KDE-SDK
spotlight2kvtml KDE-Edu
spottopgm Netpbm
springgraph Signing-Party
sprof Glibc
sputoppm Netpbm
sqlite SQLite Sqlite
sqlite3 SQLite Sqlite
srptool GnuTLS Gnutls
ssh OpenSSH
ssh-add OpenSSH
ssh-agent OpenSSH
ssh-keygen OpenSSH
ssh-keyscan OpenSSH
sshd OpenSSH
sshfs SSHFS
startGroovy Groovy
startGroovy.bat Groovy
start_kdeinit KDE-Libs
start_kdeinit_wrapper KDE-Libs
startkde KDE-Base KDE-Base-Workspace
startup.jar Eclipse
startx Xorg Xorg-App
startxfce4 XFCE-Utils
stat CoreUtils
strace Strace
strace-graph Strace
stream ImageMagick
streamer Xawtv
strigiclient Strigi
strigicmd Strigi
strigidaemon2 Strigi
strings BinUtils
strip BinUtils
stty CoreUtils
su CoreUtils Shadow
subtitles Xawtv
sudo Sudo
sudoedit Sudo
sulogin Sysvinit
sum CoreUtils
superkaramba KDE-Utils KDE-Webdev
svgakeymap SVGALib
svk SVK
svlc VLC
svlogd Runit
svm Perl-SVN-Mirror
svn Subversion
svn-clean KDE-SDK
svn2dist KDE-SDK
svnaddcurrentdir KDE-SDK
svnadmin Subversion
svnbackport KDE-SDK
svnchangesince KDE-SDK
svndumpfilter Subversion
svnforwardport KDE-SDK
svngettags KDE-SDK
svnintegrate KDE-SDK
svnlastchange KDE-SDK
svnlastlog KDE-SDK
svnlook Subversion
svnrevertlast KDE-SDK
svnserve Subversion
svnsync Subversion
svnversion Subversion
svnversions KDE-SDK
swap-offset Uswsusp
swapoff Util-Linux
swapon Util-Linux
swappo KDE-SDK
swat Samba
sweeper KDE-Utils KDE-Webdev
swig SWIG
swriter OpenOffice
sxpm Xorg Xorg-Lib
sync CoreUtils
synclient Synaptics Xorg-Driver
syndaemon Synaptics Xorg-Driver
sysctl Procps
syslogd Sysklogd
systemsettings KDE-Base-Workspace
systool SysFSUtils
sysvlp.sh GNU-Ghostscript
tabstack OpenMotif
tac CoreUtils
tack Ncurses
taglib-config TagLib
tagtool AudioTagTool
tail CoreUtils
tailf Util-Linux
talk InetUtils
tangle TeTeX
tar Tar
taskcoach.py TaskCoach
taskcoach.pyw TaskCoach
taskset SchedUtils
tbl Groff
tcdialog TeTeX
tclsh Tcl
tclsh8.4 Tcl
tclsh8.5 Tcl
tdbbackup Samba
tdbdump Samba
tdbtool Samba
tee CoreUtils
telinit Sysvinit
telnet InetUtils
temma KDE-Edu
terminal Terminal
test CoreUtils
test-moniker LibBonoboui
test_extdate KDE-Edu
test_extdatepicker KDE-Edu
testlibraw LibRaw1394
testlibsysfs SysFSUtils
testparm Samba
testrb Ruby
tex TeTeX
tex2lyx LyX
texconfig TeTeX
texconfig-dialog TeTeX
texconfig-sys TeTeX
texdoc TeTeX
texdoctk TeTeX
texexec TeTeX
texexpand LaTeX2HTML
texfind TeTeX
texfont TeTeX
texhash TeTeX
texi2dvi Texinfo
texi2dvi4a2ps A2PS
texi2html TeTeX
texi2pdf Texinfo
texindex Texinfo
texinfo2man Indent
texlinks TeTeX
texmacs TeXmacs
texmapper TORCS
texshow TeTeX
text2gif Giflib
textmode SVGALib
texutil TeTeX
tfmtodit Groff
tftopl TeTeX
tftp InetUtils TFTP-HPA
tgatoppm Netpbm
tgz MTools
thinkjettopbm Netpbm
thumbnail TIFF
thumbpdf TeTeX
thunar Thunar
thunar-volman Thunar-Volman
thunderbird Thunderbird
thunderbird-config Thunderbird
tic Ncurses
tickadj NTP
tie TeTeX
tiff2bw TIFF
tiff2pdf TIFF
tiff2ps TIFF
tiff2rgba TIFF
tiffcmp TIFF
tiffcp TIFF
tiffdiff LCMS
tiffdither TIFF
tiffdump TIFF
tifficc LCMS
tiffinfo TIFF
tiffmedian TIFF
tiffset TIFF
tiffsplit TIFF
tifftopnm Netpbm
tilecreator KDE-Edu
timed-read Expect
timed-run Expect
tknewsbiff Expect
tkpasswd Expect
tload Procps
tmrdemo Jasper
tnameserv Sun-JDK
toc2cddb CDRDAO
toc2cue CDRDAO
toc2mp3 CDRDAO
todo OpenMotif
toe Ncurses
tooltips OpenMotif
top Procps
torcs TORCS
touch CoreUtils
tp_tagger LibTunepimp
tptestclient TPTest
tput Ncurses
tr CoreUtils
traceroute TraceRoute
trackgen TORCS
transxx KDE-SDK
trash Trash
tred Graphviz
tree OpenMotif
trm LibTunepimp
troff Groff
true CoreUtils
tryaffix Ispell
tset Ncurses
tsort CoreUtils
ttf2afm TeTeX
ttv Xawtv
tty CoreUtils
tune2fs E2FSProgs
tunefs.reiserfs ProgsReiserFS ReiserFSProgs
tunelp Util-Linux
tuxpuck TuxPuck
tv_cat Perl-XMLTV
tv_extractinfo_ar Perl-XMLTV
tv_extractinfo_en Perl-XMLTV
tv_find_grabbers Perl-XMLTV
tv_grab_ee Perl-XMLTV
tv_grep Perl-XMLTV
tv_imdb Perl-XMLTV
tv_remove_some_overlapping Perl-XMLTV
tv_sort Perl-XMLTV
tv_split Perl-XMLTV
tv_to_latex Perl-XMLTV
tv_to_potatoe Perl-XMLTV
tv_to_text Perl-XMLTV
tv_validate_file Perl-XMLTV
tv_validate_grabber Perl-XMLTV
twm Xorg Xorg-App
twopi Graphviz
tworld TileWorld
type1afm T1Lib
typelib-dump ORBit2
tzselect Glibc
ucs2any Xorg Xorg-Font
udevadm Udev
udevcontrol Udev
udevd Udev
udevinfo Udev
udevmonitor Udev
udevsettle Udev
udevtest Udev
udevtrigger Udev
uic Qt
uic3 Qt
uil Lesstif OpenMotif
ul Util-Linux
ulockmgr_server Fuse
umbodoc KDE-SDK
umbrello KDE-SDK
umount Util-Linux
umount.cifs Samba
umount.crypt PAM-Mount
uname CoreUtils
unbuffer Expect
uncompress Gzip
unexpand CoreUtils
unflatten Graphviz
unicode_start KBD
unicode_stop KBD
uninstaller Wine
unionfs UnionFS-Fuse
uniq CoreUtils
uniqleaf TeTeX
units Units
unix-lpr.sh ESP-Ghostscript GNU-Ghostscript Ghostscript
unix_chkpwd Linux-PAM
unix_update Linux-PAM
unlink CoreUtils
unlzma LZMA-Utils
unopkg OpenOffice
unpack200 Sun-JDK
unrar RAR
unshar SharUtils
unsquashfs SquashFS-Tools
unzip Unzip
unzip-mem ZzipLib
unzipsfx Unzip
unzzip ZzipLib
unzzipcat ZzipLib
unzzipcat-mem ZzipLib
unzzipcat-seeko ZzipLib
unzzipdir ZzipLib
unzzipdir-mem ZzipLib
update-desktop-database Desktop-File-Utils
update-mime-database Shared-MIME-info
update-pciids PCIUtils
updatedb FindUtils Rlocate Slocate
updmap TeTeX
updmap-sys TeTeX
uptime CoreUtils Procps
urxvt RXVT-Unicode
urxvtc RXVT-Unicode
urxvtd RXVT-Unicode
usb_id Udev
useradd Shadow
userdel Shadow
usermod Shadow
users CoreUtils
usleep Scripts
utmpdump Sysvinit
uudecode SharUtils
uudeview UUDeview
uuencode SharUtils
uuenview UUDeview
uuidgen E2FSProgs
uuwish UUDeview
uvccapture UVCCapture
uxterm XTerm
uz MTools
v4l-conf Xawtv
v4l-info Xawtv
v4lctl Xawtv
v4ldriver KDE-Edu
v4lphilips KDE-Edu
vcp Perl-VCP-Autrijus
vdir CoreUtils
vdltodmx Xorg
vftovp TeTeX
vgcfgbackup LVM2
vgcfgrestore LVM2
vgchange LVM2
vgck LVM2
vgconvert LVM2
vgcreate LVM2
vgdisplay LVM2
vgexport LVM2
vgextend LVM2
vgimport LVM2
vgmerge LVM2
vgmknodes LVM2
vgreduce LVM2
vgremove LVM2
vgrename LVM2
vgs LVM2
vgscan LVM2
vgsplit LVM2
vi Vim
vib Icon
vidmode Util-Linux
view Vim
viewres Xorg Xorg-App
viewurl-lynx.sh Licq
viewurl-mozilla.sh Licq
viewurl-ncftp.sh Licq
viewurl-netscape.sh Licq
viewurl-opera.sh Licq
viewurl-w3m.sh Licq
vigr Shadow
vim Vim
vimdiff Vim
vimtutor Vim
vipw Shadow
visudo Sudo
vlc VLC
vlc-wrapper VLC
vmstat Procps
vol_id Udev
volname Eject
vorbiscomment Vorbis-Tools
vptovf TeTeX
vte VTE
vumeter Gnome-Media
w Procps
wacdump Linuxwacom
wacomcpl Linuxwacom
wacomcpl-exec Linuxwacom
wad QuakeForge
wall Sysvinit
watch Procps
watchgnupg GnuPG
wbinfo Samba
wbmptopbm Netpbm
wc CoreUtils
wcgrep KDE-SDK
wdm WDM
wdmLogin WDM
wdread WindowMaker
wdwrite WindowMaker
weather Expect
weave TeTeX
webcam Xawtv
webpng GD
wevents Icon
wftopfa ESP-Ghostscript GNU-Ghostscript Ghostscript
wget Wget
whatis Man
whereis Util-Linux
which Scripts
who CoreUtils
whoami CoreUtils
whob LFT
whois Whois
widl Wine
winbindd Samba
wine Wine
wine-kthread Wine
wine-preloader Wine
wine-pthread Wine
wineboot Wine
winebrowser Wine
winebuild Wine
winecfg Wine
wineconsole Wine
winecpp Wine
winedbg Wine
winedump Wine
winefile Wine
wineg++ Wine
winegcc Wine
winelauncher Wine
winemaker Wine
winemine Wine
winepath Wine
wineprefixcreate Wine
wineserver Wine
wineshelllink Wine
winhelp Wine
winicontoppm Netpbm
winpopup-install.sh KDE-Network
winpopup-send.sh KDE-Network
wish Tk
wish8.4 Tk
wish8.5 Tk
wkdemenu.pl WindowMaker
wlanconfig Madwifi
wm-oldmenu2new WindowMaker
wmagnify WindowMaker
wmaker WindowMaker
wmaker.inst WindowMaker
wmc Wine
wmsetbg WindowMaker
wmsetup WindowMaker
wmxmms XMMS
word-list-compress Aspell
workman2cddb.pl KDE-Multimedia
wpa_cli WPA_Supplicant
wpa_gui WPA_Supplicant
wpa_passphrase WPA_Supplicant
wpa_supplicant WPA_Supplicant
wrc Wine
write Util-Linux
write_attr SysFSUtils
write_cd_rules Udev
write_net_rules Udev
wrjpgcom JPEG
wsgen Sun-JDK
wsimport Sun-JDK
wsm OpenMotif
wtpt LCMS
wv2-config WV2
wx-config WxBase WxGTK WxPython WxWidgets
wxcopy WindowMaker
wxpaste WindowMaker
wxrc WxGTK WxPython WxWidgets
wzd-config WzdFTPd
wzdftpd WzdFTPd
x11perf Xorg Xorg-App
x11perfcomp Xorg Xorg-App
x264 X264
x86info X86Info
xarchiver Xarchiver
xargs FindUtils
xaumix Aumix
xauth Xorg Xorg-App
xauth_switch_to_sun-des-1 Xorg Xorg-App
xawtv Xawtv
xawtv-remote Xawtv
xbacklight Xorg Xorg-App
xbiff Xorg-App
xbmtopbm Netpbm
xcalc Xorg Xorg-App
xchat XChat Xchat
xchm XCHM
xclip XClip
xclipboard Xorg Xorg-App
xclock Xorg Xorg-App
xcmsdb Xorg Xorg-App
xcompmgr XCompmgr Xorg-App
xconsole Xorg Xorg-App
xcursorgen Xorg Xorg-App
xcutsel Xorg Xorg-App
xdbedizzy Xorg Xorg-App
xdelta3 XDelta3
xdelta3-debug XDelta3
xdeview UUDeview
xdg-desktop-icon XDG-Utils
xdg-desktop-menu XDG-Utils
xdg-email XDG-Utils
xdg-icon-resource XDG-Utils
xdg-mime XDG-Utils
xdg-open XDG-Utils
xdg-screensaver XDG-Utils
xditview Xorg Xorg-App
xdm Xorg Xorg-App
xdmshell Xorg Xorg-App
xdmx Xorg
xdmxconfig Xorg
xdpr Xorg Xorg-App
xdpyinfo Xorg Xorg-App
xdriinfo Xorg Xorg-App
xdt-autogen XFCE4-Dev-Tools
xdvi TeTeX
xdvizilla TeTeX
xedit Xorg Xorg-App
xev Xorg Xorg-App
xeyes Xorg Xorg-App
xf86gammacfg KDE-Graphics
xfbrowser4 XFCE-Utils
xfce-mcs-manager XFCE-MCS-Manager
xfce-setting-show XFCE-MCS-Manager
xfce4-about XFCE-Utils
xfce4-appfinder XFCE4-Appfinder
xfce4-autostart-editor XFCE4-Session
xfce4-iconbox XFCE4-Panel
xfce4-kiosk-query LibXFCE4Util
xfce4-menueditor XFDesktop
xfce4-mixer XFCE4-Mixer
xfce4-panel XFCE4-Panel
xfce4-popup-menu XFDesktop
xfce4-popup-windowlist XFCE4-Panel
xfce4-session XFCE4-Session
xfce4-session-logout XFCE4-Session
xfce4-taskmanager XFCE4-Taskmanager
xfce4-tips XFCE4-Session
xfd Xorg Xorg-App
xfdesktop XFDesktop
xfe XFE
xfhelp4 XFCE-Utils
xfi XFE
xfindproxy Xorg Xorg-App
xflock4 XFCE-Utils
xfmountdev4 XFCE-Utils
xfontsel Xorg Xorg-App
xfprint4 XFPrint
xfprint4-manager XFPrint
xfq XFE
xfrun4 XFCE-Utils
xfs Xorg Xorg-App
xfsinfo Xorg Xorg-App
xft-config Xorg Xorg-Lib
xftaskbar4 XFCE4-Panel
xfterm4 XFCE-Utils
xfv XFE
xfwm4 XFWM4
xfwp Xorg Xorg-App
xgamma Icon Xorg Xorg-App
xgc Xorg Xorg-App
xgettext Gettext
xgettext.pl Perl-Locale-Maketext-Lexicon
xglock Xlockmore
xglyph T1Lib
xhost Xorg Xorg-App
xidump Linuxwacom
ximtoppm Netpbm
xine Xine-UI
xine-bugreport Xine-UI
xine-check Xine-UI
xine-config Xine-Lib
xine-remote Xine-UI
xinit Xorg Xorg-App
xinput Xorg-App
xjc Sun-JDK
xkbbell Xorg Xorg-App
xkbcomp Xorg Xorg-App
xkbevd Xorg Xorg-App
xkbprint Xorg Xorg-App
xkbvleds Xorg Xorg-App
xkbwatch Xorg Xorg-App
xkibitz Expect
xkill Xorg Xorg-App
xload Xorg Xorg-App
xlock Xlockmore
xlogo Xorg Xorg-App
xlsatoms Xorg Xorg-App
xlsclients Xorg Xorg-App
xlsfonts Xorg Xorg-App
xmag Xorg Xorg-App
xman Xorg Xorg-App
xmanimate OpenMotif
xmbind Lesstif OpenMotif
xmessage Xorg Xorg-App
xmh Xorg Xorg-App
xmkmf Imake Xorg
xml-config LibXML
xml2-config LibXML2
xml2po Gnome-Doc-Utils
xml2pot KDE-SDK
xml_grep Perl-XML-Twig
xml_merge Perl-XML-Twig
xml_pp Perl-XML-Twig
xml_spellcheck Perl-XML-Twig
xml_split Perl-XML-Twig
xmlcatalog LibXML2 Scripts
xmlif XMLTO
xmlindexer Strigi
xmllint LibXML2
xmlock Xlockmore
xmlpatterns Qt
xmlproc_parse PyXML
xmlproc_val PyXML
xmlto XMLTO
xmlwf Expat
xmms XMMS
xmms-config XMMS
xmms2 XMMS2
xmms2-et XMMS2
xmms2-launcher XMMS2
xmms2d XMMS2
xmodmap Xorg Xorg-App
xmore Xorg Xorg-App
xon Xorg Xorg-App
xorgcfg Xorg Xorg-Server
xorgconfig Xorg Xorg-Server
xpdf Xpdf
xphelloworld Xorg-App
xplanet Xplanet
xplsprinters Xorg Xorg-App
xpmtoppm Netpbm
xpr Xorg Xorg-App
xprehashprinterlist Xorg Xorg-App
xprop Xorg Xorg-App
xpsimplehelloworld Xorg-App
xpstat Expect
xpxthelloworld Xorg-App
xrandr Xorg Xorg-App
xrdb Xorg Xorg-App
xrefresh Xorg Xorg-App
xrx Xorg
xscorch-server Xscorch
xscreensaver XScreenSaver
xscreensaver-command XScreenSaver
xscreensaver-demo XScreenSaver
xscreensaver-getimage XScreenSaver
xscreensaver-getimage-file XScreenSaver
xscreensaver-getimage-video XScreenSaver
xscreensaver-gl-helper XScreenSaver
xscreensaver-text XScreenSaver
xsel Fish
xset Xorg Xorg-App
xsetmode Xorg Xorg-App
xsetpointer Xorg Xorg-App
xsetroot Xorg Xorg-App
xsetwacom Linuxwacom
xslt-config LibXSLT
xsltproc LibXSLT
xsm Xorg Xorg-App
xspim Spim
xstdcmap Xorg Xorg-App
xsubpp Perl
xsw XSW
xterm XTerm
xtotroff Groff
xtrace Glibc
xtrapchar Xorg Xorg-App
xtrapin Xorg Xorg-App
xtrapinfo Xorg Xorg-App
xtrapout Xorg Xorg-App
xtrapproto Xorg Xorg-App
xtrapreset Xorg Xorg-App
xtrapstats Xorg Xorg-App
xvidtune Xorg Xorg-App
xvinfo Xorg Xorg-App
xvminitoppm Netpbm
xwd Xorg Xorg-App
xwdtopnm Netpbm
xwininfo Xorg Xorg-App
xwud Xorg Xorg-App
xxd Vim
yacc Bison
yaf-cdda KDE-Multimedia
yaf-mpgplay KDE-Multimedia
yaf-splay KDE-Multimedia
yaf-tplay KDE-Multimedia
yaf-vorbis KDE-Multimedia
yaf-yuv KDE-Multimedia
yafc YAFC
yasm Yasm
ybmtopbm Netpbm
yes CoreUtils
ypdomainname Net-Tools
yuvsplittoppm Netpbm
yuvtoppm Netpbm
zcat Gzip
zcmp Gzip
zdiff Gzip
zdump Glibc
zegrep Gzip
zeisstopnm Netpbm
zfgrep Gzip
zforce Gzip
zgrep Gzip
zic Glibc
zip Zip
zipcloak Zip
zipcmp LibZip
zipgrep Unzip
zipinfo Unzip
zipmerge LibZip
zipnote Zip
zipsplit Zip
ziptorrent LibZip
zless Gzip
zmore Gzip
znew Gzip
zonetab2pot.py KDE-SDK
zpak QuakeForge
zsh ZSH
zsnes ZSNES
zsoelim Groff
zzcat ZzipLib
zzdir ZzipLib
zzxorcat ZzipLib
zzxorcopy ZzipLib
zzxordir ZzipLib
